quest_id,title,level,type,description,state,routes,quest_state_handle
capture-285,清剿残部,35,main,"[lv]=35
机木军团一溃千里，((去【妖之森_8】将残余的30个机木玄师全部清剿))，之后回【乌梁营地_1】找镇山威汇报。
((【注：该任务每日一次】))
[g]=[i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x3",击杀　机木玄师 0/30,6180542618405797|6q20d_1|6q20a_1_1;6180542618405797|6q20d_2|6q20a_2_1,
capture-286,清理后患,35,main,"[lv]=35
<ml>机木军团一溃千里，((剩余的残兵败部分别躲藏在【妖之森_7、8、14】，分别去消灭机木锥兵、机木玄师、机木斧兵各15个，))斩草除根后回【乌梁营地_1】向震山威报告。
[g]=经验20000 ","击杀　机木锥兵 0/15,机木玄师 0/15,机木斧兵 0/15",6180542618405797|6q32d_1|6q32a_1_1;6180542618405797|6q32d_2|6q32a_2_1,
capture-287,缺一味药,38,main,"[lv]=38
<ml>((去【草坝_4】消灭草刺槐或草须芒收集3个魂根，交给【牧原镇_2】的医师郭菩，))好为祝掌柜治疗之用。
[x]=[i=f_i_魂根^5BC46D&24@材料&25@99&20@受混沌碎玉影响的植物根块.&27@sitem_book&101@818.png&103@0&104@0&105@&107@&108@31]魂根[/]x3
[g]=经验20000 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x1",<over>收集　魂根 3/3,7710542620292513|7q11d_1|7q11a_1_1;7710542620292513|7q11d_2|7q11a_2_1;7720542620445842|7q11d_1|7q11a_1_1;7720542620445842|7q11d_2|7q11a_2_1,
capture-288,热心帮忙,38,main,"[lv]=38
<ml>胡涞说眼下最重要的是决定囊族命运的货物运输工作，让你((去【牧原镇_2】找负责此事的介仕。))
[g]=经验8000 ",<over>还未找【牧原镇_2】的介仕谈话,7630542620072660|7q35d_1|7q35a_1_1;7710542620292513|7q35d_2|7q35a_2_1,
capture-289,善良的姑娘,38,main,"[lv]=38
<ml>祝掌柜的病好了，((去【牧原镇_3】问问祝掌柜发生了什么事。))
[g]=经验5000 ",<over>还未找【牧原镇_3】祝掌柜对话,7720542620445842|7q40d_1|7q40a_1_1;7460542619494385|7q40d_3|7q40a_3_1,
capture-290,上古凶兽,30,main,"[lv]=30
<ml>汉雄察觉此事与上古雷兽有关，先让你((去【乌梁营地_1】的镇山威处等候消息。))
[g]=经验5000 ",<over>还未找【乌梁营地_1】的镇山威谈话,6350542618650282|6q33d_1|6q33a_1_1;6180542618405797|6q33d_2|6q33a_2_1,
capture-291,生死劫.火劫,20,main,"[lv]=20
<party>根据一心长态的请求，((前往【树洞】消灭狰狞x5))，然后回复【云隐村】的一心长态
[g]=经验5000 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x5 [i=f_i_天眼符^00ccff&24@特殊&25@99&19@使用后，击杀怪物有概率额外掉落，效果持续30分钟。&20@道家基础符文，据说使用后可以发现肉眼无法看见的事物。&2;br/&3;&2;font color='#ffff00'&3;注：不可交易&2;/font&3;&27@sitem_book&101@574.png&103@0&104@0&105@&107@&108@0]天眼符[/]x1",击杀　狰狞 0/5,1000542608713897|day_5d_1|day_5a_1_1;1000542608713897|day_5d_2|day_5a_2_1,
capture-292,守卫的疑惑,35,main,"[lv]=35
牧原镇守卫乙让你((去镇子北侧的【草坝_11】找牧原镇守卫丙，))确认夜晚的怪异状况。
[g]=经验5000 ",<over>还未找【草坝_11】的牧原镇守卫丙对话。,7530542619690377|7q16d_1|7q16a_1_1;7870542620579960|7q16d_4|7q16a_4_1,
capture-293,提神香丸,40,main,"[lv]=40
<party>((前往【草坝_16】击杀草球蔓，从而获得20个甘兰香))，完成后回复【牧原镇_2】郭菩。
[x]=[i=f_i_甘兰香^5BC46D&24@材料&25@99&20@一种神奇的香料.&101@816.png&103@0&104@0&105@&107@&108@36]甘兰香[/]x20
[g]=经验5000 ",收集　甘兰香 0/20,7720542620445842|day_11d_1|day_11a_1_1;7720542620445842|day_11d_2|day_11a_2_1,
capture-294,替大嫂报仇,38,main,"[lv]=38
<ml>祝掌柜被怪物袭击，介仕咽不下这口恶气，要你((去【草坝_5】击杀20个草须芒，))替她报仇，之后回【牧原镇_2】找介仕交差。
[g]=经验12000 名望2 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x2",击杀　草须芒 0/20,7710542620292513|7q8d_3|7q8a_3_1;7710542620292513|7q8d_4|7q8a_4_1,
capture-295,头脑风暴,38,main,"[lv]=38
<ml>回答【牧原镇_1】胡澈的问题，在他给出的答案中选出正确的答案。
[g]=经验8000 ",<over>还未找【牧原镇_1】的胡澈出题,7640542620118422|7q32d_1|7q32a_1_1;7640542620118422|7q32d_5|7q32a_5_1,
capture-296,突发事件,38,main,"[lv]=38
<ml>事情办完了，要((立即赶回【牧原镇_2】找介仕))汇报运送货物的事情。
[g]=经验8500 名望5 ",<over>还未找【牧原镇_2】的介仕对话,5350542617815400|7q39d_2|7q39a_2_1;7710542620292513|7q39d_3|7q39a_3_1,
capture-297,万事通,38,main,"[lv]=38
<ml>胡涞要你((去找【牧原镇_3】的杜可筠，让他研究斗草叶。))
[g]=经验8000 ",<over>还未找【牧原镇_3】的杜可筠谈话,7630542620072660|7q5d_1|7q5a_1_1;7480542619653453|7q5d_2|7q5a_2_1,
capture-298,望夫心切,30,main,"[lv]=30
<ml>游氏子说((【沼泽_11】有个等待丈夫的女子))，因为外面太危险，希望你能去劝她早点离开。
[g]=经验10000 名望2 ",<over>还未找【沼泽_11】士兵的妻子对话,5310542617702520|7q36d_1|7q36a_1_1;5350542617815400|7q36d_2|7q36a_2_1,
capture-299,危险的草刺槐,38,main,"[lv]=38
<ml>介仕让你((去【草坝_3】消灭20只草刺槐，完成后去找【牧原镇_1】的胡涞汇报。))
[g]=经验13000 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x2",击杀　草刺槐 0/20,7710542620292513|7q7d_1|7q7a_1_1;7630542620072660|7q7d_2|7q7a_2_1,
capture-300,无缘情份,40,main,"[lv]=40
去((收集20张毛皮，1张裘皮，5个碎金片。))完成后回【涧庭村】交给介象。
[x]=[i=f_i_毛皮&24@材料&25@99&20@没经过加工的野兽毛皮,缝制用基本原料.&27@sitem_piput&101@71.png&103@0&104@0&105@&107@&108@24]毛皮[/]x20 [i=f_i_裘皮^00ccff&24@材料&25@99&20@稀有的动物毛皮,一般用于服装制作.&27@sitem_piput&101@82.png&103@0&104@0&105@&107@&108@54]裘皮[/]x1 [i=f_i_碎金片^5BC46D&24@材料&25@99&20@金色的碎片,看上去很值钱的样子.&101@106.png&103@0&104@0&105@&107@&108@180]碎金片[/]x5
[g]=经验10000 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x5","收集　毛皮 20/20,裘皮 0/1,碎金片 0/5",4960542616750900|7q49d_2|7q49a_2_1,
capture-301,心有牵挂,40,main,"[lv]=40
受牧原镇的祝掌柜之托，需要长途跋涉，((1小时内到达【涧庭村】找介象对话。))
[g]=经验25000 名望2 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x8",<over>1小时内赶到【涧庭村】找介象对话,7460542619494385|7q48d_1|7q48a_1_1;4960542616750900|7q48d_2|7q48a_2_1,
capture-302,修补帅锅,40,main,"[lv]=40
骈釜子的锅坏了，他要你((去找30个碎铁矿))，帮他修好帅锅，凑齐碎铁矿后回【牧原镇_1】交给骈釜子。
[x]=[i=f_i_碎铁矿^ffffff&24@材料&25@99&20@制造武器和护具的基本素材&101@105.png&103@0&104@0&105@&107@&108@12]碎铁矿[/]x30
[g]=经验8000 [i=f_i_大瓶甘露^00ccff&24@消耗品&25@999&8@600&20@古有仙人承露,用于长生不老食后祛病延寿,恢复精力.&27@sitem_water&101@698.png&103@0&104@0&105@&107@&108@0]大瓶甘露[/]x1 [i=f_i_大包还元散^00ccff&24@消耗品&25@999&7@2000&20@由高人炼制的小包药物散剂,使用之后能回复气力.&27@sitem_book&101@700.png&103@0&104@0&105@&107@&108@0]大包还元散[/]x1",<over>收集　碎铁矿 30/30,7650542620201230|7q13d_1|7q13a_1_1;7650542620201230|7q13d_2|7q13a_2_1,
capture-303,寻找多莫,46,main,"[lv]=46
郭菩发现隔壁布衣坊的多莫不见了好多天，要你((潜入位于【草坝_9】的【画皮寨】寻找多莫。))
[g]=经验12000 名望3 ",<over>还未找【画皮寨】内的多莫谈话,7720542620445842|7q22d_1|7q22a_1_1,
capture-304,寻找金长老,35,main,"[lv]=35
<ml>士兵的妻子说，((神秘的面具人—金长老向灵霞的方向去了，现在应该正在妖之森的某处，))你可以去妖之森找一下，((20分钟内招到金长老。))
[g]=经验13000 ",<over>20分钟内在【妖之森】某处找到金长老,5350542617815400|7q43d_1|7q43a_1_1;6830542619132864|7q43d_3|7q43a_3_1,
capture-305,岩针怪,36,main,"[lv]=36
<ml>胡涞要你((去【草坝_1】消灭20个岩针怪))，完成后回【牧原镇_1】向他报告。
[g]=经验12000 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x4",击杀　岩针怪 0/20,7630542620072660|7q3d_1|7q3a_1_1;7630542620072660|7q3d_2|7q3a_2_1,
capture-306,长老的踪迹,38,main,"[lv]=38
<ml>镇长莫坨坨拜托你去寻找戴神秘面罩的金长老，你不知他踪迹何处，想起先前在沼泽碰到的的孕妇，((去【沼泽_11】找士兵的妻子了解情况))，也许她会知晓一二。
[g]=经验10000 ",<over>还未找【沼泽_11】士兵的妻子对话,7620542619919529|7q42d_1|7q42a_1_1;5350542617815400|7q42d_2|7q42a_2_1,
capture-307,植物归类,38,main,"[lv]=38
<ml>((和【牧原镇_3】杜可筠对话，选择并完成【植物归类】))，完成后再和他继续对话。
[g]=经验18000 ",帮【牧原镇_3】的杜可筠进行并完成【植物归类】。,7480542619653453|7q33d_1|7q33a_1_1;7480542619653453|7q33d_2|7q33a_2_1,
capture-308,终身宿命,38,main,"[lv]=38
莫坨坨镇长让你((去【牧原镇_2】的矿点【采集矿石】,))成功后再回【牧原镇_1】找他继续对话。
[g]=经验10000 名望5 ",去【牧原镇_2】的矿点【采集矿石】成功后找莫坨坨对话,7620542619919529|7q58d_2|7q58a_2_1;7620542619919529|7q58d_3|7q58a_3_1,
capture-309,种族起源,35,main,"[lv]=35
((听【牧原镇_1】的莫坨坨讲述关于囊族的故事。))
[g]=经验5000 ",<over>还未找【牧原镇_1】的莫坨坨谈话,7640542620118422|7q55d_2|7q55a_2_1;7620542619919529|7q55d_4|7q55a_4_1,
capture-310,最坚韧的材料,45,main,"[lv]=45
<ml>魁星泰斗需要你给他一个蓝茎翠叶，用来锻造打开密盒的工具，((去【草坝_10】找出蓝茎七星消灭它，从它身上取得1个蓝茎翠叶，))之后回【牧原镇_3】交给魁星泰斗。
[x]=[i=f_i_蓝茎翠叶^5BC46D&24@材料&25@99&20@珍稀植物蓝茎七星草的叶子.&27@sitem_book&101@820.png&103@0&104@0&105@&107@&108@102]蓝茎翠叶[/]x1
[g]=经验23000 [i=f_i_珍元面甲^5BC46D&23@凿孔上限 9 格&24@护具·头部&25@1&21@45&3@27&4@12&15@7&17@6&27@sitem_ezhj&19@精炼潜质:
[精炼+1&1; 每升一级 物理防御+2
[精炼+1&1; 每升一级 魔法防御+2
[精炼+6&1; 每升一级 敏捷+2&101@824.png&103@0&104@0&105@&107@&108@250]珍元面甲[/]x1 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x2",收集　蓝茎翠叶 0/1,7470542619589250|7q19d_1|7q19a_1_1,
capture-311,阿达奴的困扰,3,main,"[lv]=3
<ml>无颜委托你((去【卧佛谷_1】消灭3只砂狼兽，然后找大佛村的阿达奴对话。))
    注：按【M】键可以打开地图，查找卧佛谷_1的方位。地图中红框闪烁的位置表示你当前所在的地点。
[g]=经验1100 [i=f_i_铜钱^ffffff&24@材料 消耗品&25@1000&19@1000枚时双击可兑换为银元宝.&20@游戏中的货币,用于流通买卖.&27@sitem_tq&101@163.png&103@0&104@0&105@&107@&108@0]铜钱[/]x300",击杀　砂狼兽 0/3,4110542614676637|2q12d_1|2q12a_1_1;4120542614739860|2q12d_2|2q12a_2_1,
capture-312,阿达奴的孝心,3,main,"[lv]=3
<ml>阿达奴让你((找大佛村的【炎衣娘】交谈。))
[g]=经验300 ",<over>还未找【炎衣娘】对话,4120542614739860|2q13d_1|2q13a_1_1;4130542614832797|2q13d_2|2q13a_2_1,
capture-313,拜师习武,5,main,"[lv]=5
<ml>娴无禄让你去((找大佛村的噌痴对话。))
[g]=经验1200 [i=f_i_L初阶经验卡^00ccff&24@特殊&25@99&19@双击使用。击杀怪物后，将获得双倍经验，效果持续时间为1小时。该物品不能交易。&20@可以获得经验加成的神奇商城道具。&27@sitem_book&101@576.png&103@0&104@0&105@&107@&108@0]L初阶经验卡[/]x1",<over>还未找大佛村的【噌痴】对话,4100542614427315|2q26d_1|2q26a_1_1;4140542615070416|2q26d_3|2q26a_3_1,
capture-314,宝石与镶嵌,5,main,"[lv]=5
<ml>噌痴让你((去找大佛村的娴无禄了解宝石镶嵌的方法。))
[g]=经验500 ",<over>还未找大佛村的【娴无禄】了解宝石镶嵌,4140542615070416|1|2q27n1gs;4100542614427315|2q27n1d_3|2q27n1a_3_1;4140542615070416|2q27n1d_1|2q27n1a_1_1,
capture-315,被附体的巫师,12,main,"[lv]=12
<ml>大佛村的噌痴委托你前往【卧佛谷_8】附近找到【被附体的巫师】并消灭它。消灭被附体的巫师后,回大佛村找噌痴交差。((按【M】键打开并查看大佛地区的地图，可以找到卧佛谷_8的位置。))
[g]=经验2000 [i=f_i_L花卷^ffffff&24@消耗品&25@99&7@350&20@葱香的花卷馒头.食用后可恢复一些气力.&101@213.png&103@0&104@0&105@&107@&108@0]L花卷[/]x2",击杀　被附体的巫师 0/1,4140542615070416|2q29d_1|2q29a_1_1;4140542615070416|2q29d_2|2q29a_2_1,
capture-316,采伐朽木,4,main,"[lv]=4
<ml>娴无禄委托你前往【大佛村口】的朽木采集点，采集3块朽木。之后将朽木交予大佛村的无颜。((采集之前背包里要准备好采集手套，如果没有的话，可以去道具商丑六品那里购买一些。))
[x]=[i=f_i_朽木&24@材料&25@99&20@一块烂木头，看起来没有什么用处。&27@sitem_wood&101@915.png&103@0&104@0&105@&107@&108@0]朽木[/]x3
[g]=经验1000 ",收集　朽木 0/3,4100542614427315|2q18d_1|2q18a_1_1;4110542614676637|2q18d_2|2q18a_2_1,
capture-317,查明病因,27,main,"[lv]=27
受介象所托，((前往【云隐村】找南风先生询问解救之法))。
[g]=经验3000 ",<over>前往【云隐村】找南风先生对话。,4960542616750900|aq26d_1|aq26a_1_1;6000542609425103|aq26d_2|aq26a_2_1,
capture-318,愁思难断,32,main,"[lv]=32
前往【妖之森_1】((击杀20个机木斧兵))，回复【乌梁营地_2】的虚中。
[g]=经验5000 ",击杀　机木斧兵 0/20,6360542618722932|aq32d_2|aq32a_2_1;6360542618722932|aq32d_3|aq32a_3_1,
capture-319,烦人的秃鹫,4,main,"[lv]=4
<ml>前往【卧佛谷_5】消灭2只秃鹫。之后回去找大佛村的无颜对话。
[g]=经验1300 ",击杀　秃鹫 0/2,4110542614676637|2q16d_1|2q16a_1_1;4110542614676637|2q16d_2|2q16a_2_1,
capture-320,高深技艺,5,main,"[lv]=5
<ml>无颜让你去((找大佛村的噌痴了解技能。))
[g]=经验500 ",<over>还未找大佛村的【噌痴】对话,4110542614676637|2q26n2d_1|2q26n2a_1_1;4140542615070416|2q26n2d_2|2q26n2a_2_1,
capture-321,关于采集,5,main,"[lv]=5
<ml>无颜让你找到大佛村的铁匠【娴无禄】学习采集。
[g]=经验400 [i=f_i_普通采集手套^ffffff&24@消耗品&25@999&20@平常的采集手套，带上进行采集得话可以很好的保护双手。&101@856.png&103@0&104@0&105@&107@&108@0]普通采集手套[/]x30",<over>还未找大佛村的【娴无禄】学习采集,4110542614676637|2q17d_1|2q17a_1_1;4100542614427315|2q17d_3|2q17a_3_1,
capture-322,关于状态,5,main,"[lv]=5
<ml>噌痴让你去((找大佛村的无颜了解状态。))
[g]=经验500 ",<over>还未找大佛村的【无颜】了解状态,4140542615070416|2q26n1d_1|2q26n1a_1_1;4110542614676637|2q26n1d_2|2q26n1a_2_1,
capture-323,后果,32,main,"[lv]=32
帮助张妈前往【竹林_1】((采集15块肉))，然后交给【广青镇_2】的张妈。
[x]=[i=f_i_肉&24@材料 消耗品&25@99&7@50&20@动物的肉,直接食用能加些气力.&101@70.png&103@0&104@0&105@&107@&108@12]肉[/]x15
[g]=经验4000 ",<over>收集　肉 15/15,2190542612528390|aq34d_1|aq34a_1_1;2190542612528390|aq34d_2|aq34a_2_1,
capture-324,幻狐墨宝,47,main,"[lv]=47
胡涞让你((去画皮寨消灭那里的狐媚收集10个谜之画笔))，然后回【牧原镇_1】交给他。((【该任务每日一次】))
[x]=[i=f_i_谜之画笔^5BC46D&24@材料&25@99&20@含有神力的画笔,据说可以让物体变化外观.&27@sitem_wood&101@161.png&103@0&104@0&105@&107@&108@130]谜之画笔[/]x10
[g]=[i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x5 [i=f_i_点券^f9e000&24@特殊&25@9999&19@特殊消费或商城购物。&20@游戏中的换购券,用于流通买卖。&27@sitem_book&101@659.png&103@0&104@0&105@&107@&108@0]点券[/]x1",收集　谜之画笔 0/10,7630542620072660|7q28d_1|7q28a_1_1,
capture-325,获得白马,5,main,"[lv]=5
((去和【大佛村】的丑六品交谈))。
[g]=经验1000 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x1 [i=f_i_L小白马^00ccff&23@限制装备至【坐骑】格。&24@坐骑&25@1&12@10&19@如果不下线，他会一直陪着你哦~15分钟后再次登录便会消失&20@&2;font color='#ffff00'&3;注:【有时限，禁止交易】&2;/font&3;&27@sitem_pet&101@957.png&103@0&104@0&105@&107@&108@0]L小白马[/]x1",<over>去和【大佛村】的丑六品交谈。,4090542614314425|2q8n1d_1|2q8n1a_1_1;4090542614314425|2q8n1d_2|2q8n1a_2_1,
capture-326,解开心结,22,main,"[lv]=22
应苦虚无的请求，((前往【白源镇_2】向白叟转达苦虚无的衷言))，帮助白叟解开心结。
[g]=经验2500 ",<over>前往【白源镇_2】找白叟对话。,5300542617580783|aq22d_1|aq22a_1_1;5050542617322114|aq22d_2|aq22a_2_1,
capture-327,解铃还须系铃人,37,main,"[lv]=37
应镇山威之托，((前往【乌梁营地_2】找汉雄出谋划策))。
[g]=经验3000 ",<over>前往【乌梁营地_2】找汉雄出谋划策。,6180542618405797|aq38d_1|aq38a_1_1;6350542618650282|aq38d_2|aq38a_2_1,
capture-328,介象的礼物,25,main,"[lv]=25
介象让你((回【白源镇_3】找游氏子))，并将准备的礼物带给他。
[g]=经验12000 ",<over>还未找【白源镇_3】的游氏子谈话,4960542616750900|5q45d_1|5q45a_1_1;5310542617702520|5q45d_2|5q45a_2_1,
capture-329,可歌可泣,37,main,"[lv]=37
受士兵的妻子所托，((前往【乌梁军营_1】找镇山威询问她相公的情况))。
[g]=经验3000 ",<over>前往【乌梁军营_1】找镇山威对话。,5350542617815400|aq37d_1|aq37a_1_1;6180542618405797|aq37d_2|aq37a_2_1,
capture-330,临终道别,27,main,"[lv]=27
根据游氏子的请求，((前往【涧庭村】向介象道别，并向介象转达祝福))。
[g]=经验3000 ",<over>前往【涧庭村】向介象道别。,5310542617702520|aq25d_1|aq25a_1_1;4960542616750900|aq25d_2|aq25a_2_1,
capture-331,派送兔奴,30,main,"[lv]=30
<party>跟锁妖鼎对话。
[g]=[i=f_i_魅惑兔奴^00ccff&24@宠物&25@1&19@最高拥有4种属性,且其中2种属性可以重复&20@光棍节给力宠物！可以前往【广青_1】找锁妖鼎进行调教、合体，可以得到喜出望外的属性数值。&27@sitem_pet&101@1339.png&103@0&104@0&105@&107@&108@0&19@喜好食物:
宠物用营养水
宠物成长药剂
奇效宠物药剂
&2;font color='#66ccff'&3;宠物等级:1
&2;/font&3;&2;/font&3;]魅惑兔奴[/]x1",<over>跟锁妖鼎对话。,1840542611483497|tunud_1|tunua_1_1;1840542611483497|tunud_2|tunua_2_1,
capture-332,奇宝金铃,50,main,"[lv]=50
((去画皮寨内消灭百幻大王，收集到1个大金玲))，然后交给【牧原镇_3】的魁星泰斗。((【该任务每日一次】))
[x]=[i=f_i_大金铃^00ccff&24@材料&25@99&20@巨大的金色铃铛,一般用做服装饰物.&27@sitem_jhj&101@852.png&103@0&104@0&105@&107@&108@300]大金铃[/]x1
[g]=[i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x10 [i=f_i_点券^f9e000&24@特殊&25@9999&19@特殊消费或商城购物。&20@游戏中的换购券,用于流通买卖。&27@sitem_book&101@659.png&103@0&104@0&105@&107@&108@0]点券[/]x2",收集　大金铃 0/1,7470542619589250|7q59d_1|7q59a_1_1,
capture-333,前因,32,main,"[lv]=32
应虚中的请求，((前往【广青镇_2】向张妈询问向隐与白乞的关系))。
[g]=经验3000 ",<over>前往【广青镇_2】跟张妈对话。,6360542618722932|aq33d_1|aq33a_1_1;2190542612528390|aq33d_2|aq33a_2_1,
capture-334,驱除蜘蛛,3,main,"[lv]=3
<ml>噌痴让你((去【大佛村口】消灭3只砂岩蜘蛛))，然后告知大佛村的无颜。
[g]=经验1000 [i=f_i_铜钱^ffffff&24@材料 消耗品&25@1000&19@1000枚时双击可兑换为银元宝.&20@游戏中的货币,用于流通买卖.&27@sitem_tq&101@163.png&103@0&104@0&105@&107@&108@0]铜钱[/]x200",击杀　砂岩蜘蛛 0/3,4140542615070416|2q11d_1|2q11a_1_1;4110542614676637|2q11d_2|2q11a_2_1,
capture-335,取蜜止痛,27,main,"[lv]=27
应向隐的请求，((前往【沼泽_6】从毒蜂身上获取5罐蜜))，交给【白源镇_3】的游氏子。
[x]=[i=f_i_蜜^ffffff&24@材料 消耗品&25@99&7@100&20@药材,炼药原料,直接食用能回复些气力.&27@sitem_water&101@91.png&103@0&104@0&105@&107@&108@25]蜜[/]x5
[g]=经验3500 ",收集　蜜 0/5,4710542615621525|aq24d_1|aq24a_1_1;5310542617702520|aq24d_2|aq24a_2_1,
capture-336,伤痛痊愈,27,main,"[lv]=27
根据南风先生的吩咐，((前往【飞仙洞_13】从巨岩魔身上获得岩魔菱石，交给【白源镇_3】的游氏子))。
[x]=[i=f_i_岩魔菱石^00ccff&24@材料&25@99&20@晶莹剔透的多角矿石,反射出令人惊叹的蓝色光芒.&27@sitem_rock&101@112.png&103@0&104@0&105@&107@&108@132]岩魔菱石[/]x1
[g]=经验5000 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x2",收集　岩魔菱石 0/1,6000542609425103|aq27d_1|aq27a_1_1;5310542617702520|aq27d_2|aq27a_2_1,
capture-337,试试身手,1,main,"[lv]=1
<ml>炎衣娘让你((去【大佛村口】消灭1只砂岩蜘蛛。))
[g]=经验150 ",击杀　砂岩蜘蛛 0/1,4130542614832797|2q4d_1|2q4a_1_1;4130542614832797|2q4d_2|2q4a_2_1,
capture-338,熟悉副本,5,main,"[lv]=5
<ml>丑六品让你去((找大佛村的噌痴了解副本))的相关常识。
[g]=经验800 [i=f_i_L包子&24@消耗品&25@99&7@600&20@带馅的包子,看起来非常可口,食用后可恢复些气力.&101@212.png&103@0&104@0&105@&107@&108@0]L包子[/]x5 [i=f_i_L中瓶甘露^5BC46D&24@消耗品&25@99&8@400&20@古有仙人承露,用于长生不老食后祛病延寿,恢复精力.&27@sitem_water&101@697.png&103@0&104@0&105@&107@&108@0]L中瓶甘露[/]x5",<over>还未找大佛村的【噌痴】了解副本的知识,4090542614314425|2q31n2d_1|2q31n2a_1_1;4140542615070416|2q31n2d_4|2q31n2a_4_1,
capture-339,熟悉组队,5,main,"[lv]=5
<ml>噌痴让你去((找大佛村的丑六品了解组队的知识。))
[g]=经验500 ",<over>还未找大佛村的【丑六品】谈话,4140542615070416|2q31n1d_1|2q31n1a_1_1;4090542614314425|2q31n1d_3|2q31n1a_3_1,
capture-340,死不悔改,32,main,"[lv]=32
听完张妈的叙述，((前往【白源镇_1】找向隐询问后来发生之事))。
[g]=经验3000 ",<over>前往【白源镇_1】找向隐对话。,2190542612528390|aq35d_1|aq35a_1_1;4710542615621525|aq35d_2|aq35a_2_1,
capture-341,无能为力,27,main,"[lv]=27
受游氏子之托，((前往【白源镇_1】跟向隐询问解救之法))，以助游氏子早日康复。
[g]=经验3000 ",<over>前往【白源镇_1】跟向隐对话。,5310542617702520|aq23d_1|aq23a_1_1;4710542615621525|aq23d_2|aq23a_2_1,
capture-342,习得密斩,3,main,"[lv]=3
<ml>无颜让你((去找大佛村的噌痴村长交谈。))
[g]=经验300，((习得【密斩】技能))",<over>还未去和大佛的【噌痴】交谈,4110542614676637|2q10gq|2q10gs1;4140542615070416|2q10oq1|2q10os2,
capture-343,消灭砂狼兽,3,main,"[lv]=3
<ml>炎衣娘让你前往【卧佛谷_1】找到并消灭2只砂狼兽，之后回去找大佛村的丑六品交谈。
[g]=经验1200 ",击杀　砂狼兽 0/2,4130542614832797|2q14d_1|2q14a_1_1;4090542614314425|2q14d_2|2q14a_2_1,
capture-344,消灭砂岩蜘蛛,2,main,"[lv]=2
<ml>大佛村的((炎衣娘委托你前往【大佛村口】消灭2只砂岩蜘蛛，通过村子右侧的传送门可以到达村口。))完成任务后，再回去找炎衣娘对话。
[g]=经验500 ",击杀　砂岩蜘蛛 0/2,4130542614832797|2q8d_1|2q8a_1_1;4130542614832797|2q8d_2|2q8a_2_1,
